ConferencePaper63,http://Eg13iMo.com,605621946618544484,http://cBaFux6dwSoqM.com,Research143,University1,Director15,Software77
ConferencePaper64,http://tyUc8.com,-3713447397792508940,http://QBr8xmP0mPxxaAX.com,Research8,Publication31,Employee18,College45
ConferencePaper65,http://f254fcQ.com,-702421597147929010,http://85WWLgu.com,Research158,Organization1,Professor13,AssistantProfessor10
ConferencePaper66,http://yYGQTv.com,-4879473360073807914,http://xOWr409dZO.com,Research119,Organization1,FullProfessor21,GraduateStudent282
ConferencePaper67,http://MKaYQ9pPQq2.com,6033994494247531193,http://Q89fgvtT7cDY6.com,Research133,Dean17,GraduateStudent167,Schedule16
ConferencePaper68,http://hbttw2daRERg3X.com,2935446577992833675,http://VcEkAbZnV.com,Research127,Director4,AssistantProfessor11,Institute16
ConferencePaper69,http://0gIdBia6c8VwRZa.com,7634447909283824912,http://1CVBjAyImCf9.com,Research160,ResearchAssistant25,Director15,GraduateCourse18
ConferencePaper70,http://oBm8ueZkoOQcB.com,5022615668773474781,http://nrYFTJ.com,Research2,AdministrativeStaff30,Professor16,ResearchGroup2
ConferencePaper71,http://j3AjhJ72mQgmX.com,-8758385503037650033,http://Ig2LwWS9z5zda.com,Research198,SystemsStaff1,Faculty13,AssistantProfessor9
ConferencePaper72,http://1Pzkq0DczvniF.com,2983793148187983235,http://VsbqFFtbV6.com,Research149,PostDoc23,TeachingAssistant4,Research1
ConferencePaper73,http://v3ZG30lvZT7.com,4440387247743965345,http://ZnNfgp5U.com,Research169,PostDoc20,ResearchAssistant43,AssociateProfessor19
ConferencePaper74,http://uouLhXRI7RS1Zg.com,-9049195338708873307,http://PK8cwOtYcSv.com,Research140,Faculty14,FullProfessor14,Employee20
ConferencePaper75,http://QQvUK6ga9p.com,-4286701668245563059,http://oa8qcVx.com,Research125,Manual60,AdministrativeStaff15,Software44
ConferencePaper76,http://ezqBkUpu.com,702566023125463464,http://0rHc7Q.com,Research131,Course37,TeachingAssistant19,SystemsStaff26
ConferencePaper77,http://54Gfs.com,8104876867790769094,http://7jx30.com,Research140,Director5,ResearchAssistant27,ResearchAssistant24
ConferencePaper78,http://5td2sdihbNgv.com,-5360407644942349342,http://eGcaYUhulK1cBb.com,Research144,Specification16,Employee39,TechnicalReport8
ConferencePaper79,http://QrbybbkfxcnS6ag.com,5505379049436163558,http://sNg7wrYruB.com,Research6,Employee37,Person115,Schedule16
ConferencePaper80,http://irrbzQHJ.com,6594816941689306152,http://xgy8RrVb.com,Research143,FullProfessor21,AdministrativeStaff21,Work39
ConferencePaper81,http://v9yHd4.com,1923852119571384207,http://de5S7WVgB0FeDWA.com,Research140,AssociateProfessor7,ResearchAssistant32,ConferencePaper126
ConferencePaper82,http://yebd5G0Om.com,-5573975713291715902,http://db723ZdBIWiR.com,Research122,Publication143,AssistantProfessor13,ConferencePaper227
ConferencePaper83,http://qWwfkOb2ahzbAm.com,-3246372275447807437,http://1YtZcmBLk.com,Research105,AdministrativeStaff22,VisitingProfessor2,Professor10
ConferencePaper84,http://cSXfni1v2jLhf0.com,8151509138427428916,http://NGIK10a9QEr1Kw.com,Research21,GraduateStudent133,AssistantProfessor9,Student103
ConferencePaper85,http://dwiqPg.com,-7559704225527587,http://Ieucq8P0TmM4c6t.com,Research60,Lecturer53,Student456,ResearchGroup1
ConferencePaper86,http://ylvGTmUZlpOh.com,-8764558241089376323,http://zoMKALa8RkvQYuI.com,Research139,ConferencePaper211,Professor4,Manual63
ConferencePaper87,http://2CihdriguV27Uc.com,387214329914818113,http://F6sTY9ps4bdY3z.com,Research172,Person342,FullProfessor22,TechnicalReport25
ConferencePaper88,http://jbG8DbX.com,7706029257720644493,http://rHnZsx.com,Research123,TechnicalReport40,Lecturer56,Research118
ConferencePaper89,http://OReZa.com,5977083299181851212,http://8csvB3Jb.com,Research123,Article39,FullProfessor20,College26
ConferencePaper90,http://S8oLLy8t4n.com,3789482761951724653,http://hEQMNH5I.com,Research94,Institute6,GraduateStudent47,ResearchGroup4
ConferencePaper91,http://lmVKh9YVqWSFB0q.com,7555146540689368495,http://bWVt8SCWzn7sT.com,Research184,Schedule7,AdministrativeStaff5,TechnicalReport1
ConferencePaper92,http://D3NCA27mjK6w.com,-3980965590617244595,http://mDreZ.com,Research1,Chair12,ClericalStaff13,Employee9
ConferencePaper93,http://yJLzS.com,5621637463605444558,http://BXUsnZ.com,Research167,VisitingProfessor7,Faculty2,Student493
ConferencePaper94,http://pksjdf3.com,7923933153940046241,http://o94ksoUA.com,Research169,ConferencePaper181,PostDoc19,UndergraduateStudent179
ConferencePaper95,http://vvu94alp.com,2511030176102235299,http://ZHFTug.com,Research96,SystemsStaff26,Student385,GraduateStudent292
ConferencePaper96,http://HVqb1.com,-1877605166796841739,http://527Sefg0eNzl.com,Research91,Research96,FullProfessor12,Professor18
ConferencePaper97,http://YOa3DTj0XZkrjy.com,4297715013476808461,http://DsJ8J.com,Research135,University1,Director6,Director6
ConferencePaper98,http://li34VEG.com,4919496290106292495,http://yXSbMR.com,Research141,FullProfessor3,Employee12,Student306
ConferencePaper99,http://5YeYmihsWHz.com,2919467017137861924,http://lIudUsMzVJakk.com,Research121,Program8,AssociateProfessor17,TechnicalReport34
ConferencePaper100,http://y7y6JBYNEc.com,2042315272879231494,http://MVk5wlfo4TvJIWM.com,Research20,ResearchAssistant35,ResearchAssistant14,Book14
ConferencePaper101,http://fi27K.com,4834934600652099037,http://d9eOKNneVf8N.com,Research174,TeachingAssistant11,VisitingProfessor11,AdministrativeStaff21
ConferencePaper102,http://Ewc7xk74t.com,-7604561646058868710,http://qlJPhaGCp0x.com,Research65,Specification17,AssociateProfessor2,Institute4
ConferencePaper103,http://8XNSZ.com,-4261482719167137990,http://1wdAD8xTQV4bjb.com,Research81,Organization1,AdministrativeStaff19,FullProfessor6
ConferencePaper104,http://yV7OY5cnnjbjgcF.com,4588514446268888756,http://Ez5zYvSw.com,Research126,Program12,Lecturer24,Software1
ConferencePaper105,http://tjW8C.com,-4256369243290955118,http://9keGV8bjAXo9n.com,Research199,Work78,ResearchAssistant28,Dean5
ConferencePaper106,http://FFY2sSE8MEGG2s.com,-1143667244978922613,http://pVO0PQbWYPM0xST.com,Research168,Course32,ClericalStaff12,Manual19
ConferencePaper107,http://bmuts1Qa1C.com,690998033352063988,http://cGXvHxFtUvQgdrx.com,Research36,TechnicalReport9,Dean10,GraduateStudent142
ConferencePaper108,http://EfidSQv.com,-5547758685362697634,http://hwbke13cxQy.com,Research183,SystemsStaff8,ClericalStaff7,ResearchGroup9
ConferencePaper109,http://ys4MCA7ma.com,-1980603800683205393,http://Ap0UJNyN.com,Research81,TechnicalReport69,Lecturer59,Publication19
ConferencePaper110,http://keUBND5maOUE.com,5824677296294338345,http://OCQax1dvuL.com,Research48,ClericalStaff7,PostDoc8,UndergraduateStudent5
ConferencePaper111,http://GYzPx0uJc.com,8566360416050748977,http://fgJMNa.com,Research162,FullProfessor18,AssistantProfessor10,Book22
ConferencePaper112,http://qGa16.com,-2933048333431935768,http://4YOwAeQ0JDbN7R.com,Research15,Course3,UndergraduateStudent124,TechnicalReport55
ConferencePaper113,http://CyWqe10m9ChvXmJ.com,5771893264504531453,http://Ln8J1n36z.com,Research42,TechnicalReport47,GraduateStudent251,Lecturer66
ConferencePaper114,http://Bih1lM7OMK.com,-779051770069503976,http://Bo1wIK.com,Research41,Organization1,PostDoc11,AssociateProfessor4
ConferencePaper115,http://Lggqsoeq2Elp.com,-3985217251655712463,http://E2KUa1Ix3Q.com,Research14,Student61,FullProfessor22,Lecturer10
ConferencePaper116,http://JxJD8m.com,7061934055106373024,http://bKkJM0FA.com,Research164,GraduateStudent37,FullProfessor25,Employee6
ConferencePaper117,http://M5CFmU9Qia5.com,-4604729193009528108,http://PJPcy.com,Research78,Employee89,SystemsStaff4,Book4
ConferencePaper118,http://sefiCXdw1l5hr.com,-1084196609628132803,http://S3TUtkt.com,Research125,Faculty15,Dean7,Lecturer4
ConferencePaper119,http://pRm2frLyQny.com,-1019472037081173161,http://N75byHcvD5Wlf.com,Research198,Student232,Director5,Software76
ConferencePaper120,http://jyFEXcrpojab.com,-7307235579875776128,http://8kpguSzGzhmgTFx.com,Research183,Lecturer56,Professor19,Person94
ConferencePaper121,http://z6kdjGc1BF7hF.com,1310340912185470773,http://xAZJK2kqdyHs.com,Research104,Article7,SystemsStaff21,UndergraduateStudent162
ConferencePaper122,http://5jbwkxy9wgDzI.com,-1085489218149158342,http://moR5EQz.com,Research1,Course27,Dean8,Chair3
ConferencePaper123,http://DVl1hf.com,557685161046982824,http://TQxkG.com,Research154,TeachingAssistant5,Employee39,GraduateStudent142
ConferencePaper124,http://JyWOZNmUH.com,-2763238435475626564,http://vZtuylVSdoN9.com,Research177,Research188,GraduateStudent69,Organization1
ConferencePaper125,http://ftLihmbRC8B.com,-2102661752055555647,http://0m4lv6m54.com,Research31,ConferencePaper164,AssociateProfessor20,College12
ConferencePaper126,http://JhdR3CQdD2xV0G.com,7912438628309954606,http://8yU2CM.com,Research80,ResearchAssistant46,AdministrativeStaff19,ClericalStaff2
ConferencePaper127,http://BFxezUHSz9.com,-4521716917119067021,http://ed48g.com,Research31,Department5,VisitingProfessor15,Manual38
ConferencePaper128,http://LEA7cD.com,3122320223529678067,http://Xc2kypKoEgeGXE.com,Research15,PostDoc5,SystemsStaff19,UnofficialPublication20
ConferencePaper129,http://XEBYJUppJ.com,-6559206343782561309,http://jcIaMNC8RABADFx.com,Research49,Professor4,SystemsStaff1,Program2
ConferencePaper130,http://njVSzMz6ApPb4.com,-3728032975371552292,http://7KVpUJmItZeVd.com,Research48,SystemsStaff28,AssociateProfessor16,Lecturer55
ConferencePaper131,http://HcUNnGuD6xK2te.com,-3472581673294817796,http://KGFFbamr.com,Research109,UnofficialPublication13,Employee47,Schedule8
ConferencePaper132,http://Sr9OLW.com,3628062304217192540,http://2iXGysL1uyehi.com,Research82,AssociateProfessor19,Professor17,Chair13
ConferencePaper133,http://VZcfhe9jZsSee.com,7372096337006932993,http://2B5MG.com,Research16,Course11,Chair8,Organization1
ConferencePaper134,http://Nt1lsMDHc.com,-7371997986769066664,http://eTLPk.com,Research156,PostDoc2,ResearchAssistant37,TechnicalReport50
ConferencePaper135,http://fLdc5IQNTh.com,-6406945535776667780,http://Uos3BEF.com,Research188,ResearchGroup1,ClericalStaff5,Lecturer70
ConferencePaper136,http://Re9XyO12hqp8K5.com,2748858518280157031,http://6TxWQa4MCcJc.com,Research92,FullProfessor10,Director7,Article15
ConferencePaper137,http://nW9LYC8j6SW.com,-9189395940519715732,http://c9A9dcAGbcp.com,Research182,Research131,ClericalStaff15,Article48
ConferencePaper138,http://C9N3Ex.com,6634334540970410887,http://ryecR4r.com,Research96,Program19,FullProfessor2,Institute17
ConferencePaper139,http://5HJDdkt8i.com,-6336295528807019823,http://5EcAGiO9Hu3.com,Research51,Director6,VisitingProfessor3,Research111
ConferencePaper140,http://6dvuR2Xa3.com,843270569066518891,http://iBkGMJi4.com,Research16,ResearchGroup5,GraduateStudent168,Professor5
ConferencePaper141,http://VfIkJwc.com,2965415405387814597,http://VuvdAp.com,Research190,TechnicalReport34,Employee9,PostDoc20
ConferencePaper142,http://UwEgpB3LNck1QYp.com,-6163792558516828009,http://3mF66VRiKS1Xvra.com,Research152,FullProfessor25,GraduateStudent45,UndergraduateStudent31
ConferencePaper143,http://21h3xRGKQcCb.com,-8114164334521320620,http://aRtzDyBTC0GPSR0.com,Research128,GraduateCourse21,ResearchAssistant53,Publication63
ConferencePaper144,http://Le3QFfdvJ3F.com,739554770621392400,http://XbkcWBFuKkat.com,Research137,ResearchGroup7,Chair1,Student16
ConferencePaper145,http://CeR0InH.com,4110594091213563575,http://CfwH3cPdJqCl.com,Research26,UnofficialPublication14,SystemsStaff9,Lecturer29
ConferencePaper146,http://6FV5GAQD0ERo5.com,-382169687143329288,http://ZgcMRv5JMZYkYRU.com,Research85,Person106,GraduateStudent251,Book11
ConferencePaper147,http://ryGT2Lwi1w.com,5899732108577942950,http://wdjNNY.com,Research108,Organization1,AssistantProfessor10,JournalArticle133
ConferencePaper148,http://1JOi3H.com,8579955708282529490,http://KXkzdf9huxSo.com,Research135,Student25,Faculty5,Publication106
ConferencePaper149,http://wtu9sd81.com,-1695748206964178694,http://cQKxI5.com,Research72,PostDoc1,UndergraduateStudent162,Employee69
ConferencePaper150,http://hsUuk1vaDpM1jcv.com,820433695426864127,http://UtqSmm9.com,Research191,PostDoc15,UndergraduateStudent21,ClericalStaff19
ConferencePaper151,http://bYgOoo.com,6004312071342111636,http://S7Phdi5sAr02.com,Research57,UnofficialPublication16,SystemsStaff5,GraduateCourse19
ConferencePaper152,http://BBXyn4mbat8V.com,8085012800509122062,http://gppqaE9Djb4x.com,Research162,Professor14,Lecturer79,Book27
ConferencePaper153,http://vy3hwa.com,3155286673251280452,http://iirlfX1RPtct3D.com,Research150,Work28,Chair6,UndergraduateStudent153
ConferencePaper154,http://FbkyiQHD.com,5985359293183373412,http://KqXbI5k01SSCAju.com,Research69,University1,Person236,Person493
ConferencePaper155,http://4bhEScRAh8e2o80.com,-7966264431846909427,http://Qc39YHNW.com,Research34,Lecturer58,AssistantProfessor6,Course15
ConferencePaper156,http://NrHfz.com,440584629958097048,http://zeaV3pb982aiCf.com,Research22,Course18,Dean8,Dean18
ConferencePaper157,http://CdW8gqfU.com,-5399600870115677563,http://kAgE7Koi8t.com,Research171,Person258,Professor4,ClericalStaff7
ConferencePaper158,http://tHMt0eijZa8lL.com,7277301012610914158,http://hSUPbtqmEa7W9q.com,Research74,Department2,Professor15,University1
ConferencePaper159,http://u7Nc3wIXvGV.com,-8576151439201124876,http://h5tjHzaPx.com,Research200,Publication70,TeachingAssistant19,Program10
ConferencePaper160,http://RuOS0.com,7502607275402651220,http://yAtTLs22xDCVvlp.com,Research42,AssistantProfessor7,Chair7,FullProfessor20
ConferencePaper161,http://ak19Dknr5bFmU0.com,-821943796567632248,http://QBQKDVVsx.com,Research117,Organization1,Student83,ResearchGroup10
ConferencePaper162,http://KItg8ik.com,1910644728265012326,http://0MaaVKqSuQZGcv.com,Research119,GraduateCourse23,TeachingAssistant12,JournalArticle192
ConferencePaper163,http://GUjEDufdtAbGFtZ.com,7695242136632156644,http://mYQVpyNHMAac.com,Research138,Department3,Faculty12,Software6
ConferencePaper164,http://KwxwzFOuYdhPPNy.com,950201981701354717,http://GYRo1.com,Research80,University1,AssistantProfessor1,Student424
ConferencePaper165,http://wRhGHB.com,9193606875242374417,http://FOqaD6.com,Research14,JournalArticle114,UndergraduateStudent93,GraduateCourse23
ConferencePaper166,http://qZcNJn.com,-5932049925391680049,http://7mBbYBlh5zIp38.com,Research55,Dean11,Employee93,Department3
ConferencePaper167,http://u6dDv.com,-7427991852002846778,http://LSja6unHM6WfF.com,Research157,Manual72,AssistantProfessor22,AssociateProfessor11
ConferencePaper168,http://cyFrm486.com,-7626470819243587445,http://h329juan8xPHIp.com,Research28,Specification2,SystemsStaff3,Research142
ConferencePaper169,http://TSoR8SmAJb.com,-6523322878662409804,http://QGUvW6.com,Research99,Work82,FullProfessor22,UnofficialPublication37
ConferencePaper170,http://cpkfiTlW3TO.com,-3694956650548947582,http://hiMRc9nXkSd.com,Research159,AdministrativeStaff14,AdministrativeStaff27,Chair10
ConferencePaper171,http://5KRNCVGROLzjL.com,1371852416031341661,http://rSvGwxF5SHi8FU.com,Research98,GraduateStudent248,GraduateStudent273,Book9
ConferencePaper172,http://vckjQ8PNP2.com,-3507674959262183613,http://vvu7NiLQuo.com,Research66,Research57,Director4,Person103
ConferencePaper173,http://O29zHiRvXnQuI5o.com,3197528299495599424,http://DTs0Fk.com,Research86,FullProfessor23,AssistantProfessor2,Specification5
ConferencePaper174,http://pFIElNH.com,-7178441667759884093,http://bGAAq8QcMxh9.com,Research20,TeachingAssistant23,TeachingAssistant25,Course31
ConferencePaper175,http://pGRGeOqoDxoHpg.com,-9087164518262115628,http://VDNYTxIfyij9Vd.com,Research64,ResearchGroup11,UndergraduateStudent78,Person453
ConferencePaper176,http://MHQ3JVWn.com,3322651506367107875,http://y6k1XHhJ.com,Research164,TechnicalReport64,Dean3,University1
ConferencePaper177,http://RB4Vewf.com,-700183656054316122,http://PtSGb11bc7d4.com,Research173,AssociateProfessor10,Employee9,Professor9
ConferencePaper178,http://LsmbSmdaL.com,-1467382197414702032,http://cJgEvsh0Bmlzpa.com,Research57,Program20,Director2,TeachingAssistant20
ConferencePaper179,http://hs6H2.com,3042449338677366162,http://FiOYr6ZXJLEzIE.com,Research107,Book18,Chair9,College24
ConferencePaper180,http://BigC65BbY.com,-4037828693560215456,http://vOH45VpNS.com,Research193,AdministrativeStaff15,ResearchAssistant41,AssistantProfessor4
ConferencePaper181,http://IveHB5VSn.com,563546149627948585,http://jo6TQ3WQBw.com,Research55,Department1,Director13,Dean19
ConferencePaper182,http://8hcZZR6GmCRO.com,-1621952830020636368,http://URsAeYPTyCvQTbM.com,Research91,Software87,SystemsStaff22,Person422
ConferencePaper183,http://nHUoO.com,-3920913460167496484,http://dRmFAl.com,Research25,Faculty1,FullProfessor17,ResearchAssistant8
ConferencePaper184,http://OJQT7ozRQy.com,-1602021542047662873,http://Y3VjVty2.com,Research35,Specification4,UndergraduateStudent53,Person409
ConferencePaper185,http://KCWQ0Gcdx4SZ.com,-6059197609307321369,http://6nYh41N3Dkt.com,Research120,Student379,Dean10,Software16
ConferencePaper186,http://979ESAjLhwMgkTc.com,-863775531434849357,http://RzOHPgZYTHP.com,Research190,Research21,Person68,AdministrativeStaff21
ConferencePaper187,http://l3gfPbHQ5.com,-709934101558366900,http://x42ej6f7HgwG.com,Research127,FullProfessor17,FullProfessor7,FullProfessor16
ConferencePaper188,http://8WVXoPl0Zw.com,-583573416994180059,http://MElA5jCvx.com,Research59,Schedule3,SystemsStaff6,Specification19
ConferencePaper189,http://YscKSsDilj9n3.com,-5928359106120665081,http://PwdFxcuFpVCn7w.com,Research130,FullProfessor15,Faculty9,Faculty1
ConferencePaper190,http://4uLZGDCv12tY.com,-9179422734074267036,http://iQOjc.com,Research46,Dean12,AssociateProfessor18,TeachingAssistant21
ConferencePaper191,http://LdyNT.com,2347408314334268191,http://XXLNETMnqZUt5.com,Research146,Work31,AssociateProfessor7,Publication160
ConferencePaper192,http://TzF4a.com,1941784983726983921,http://FeBxhoTO5.com,Research165,GraduateStudent299,UndergraduateStudent143,Chair11
ConferencePaper193,http://mcWqCZqJnMMeBu.com,-9002541224520456412,http://b5o8GwWSPn4luo.com,Research175,Book2,PostDoc24,AssistantProfessor22
ConferencePaper194,http://0ks3qL9vn05gMQ.com,-2654365319996044602,http://kVNyx8jMJK.com,Research61,ResearchGroup5,Professor14,ClericalStaff17
