UnofficialPublication21,http://sTeaPzeeQT4a9.com,1674316185311855794,http://8EOnmGeh2kaY.com,Research116,Institute1,GraduateStudent131,Student191
UnofficialPublication22,http://GKkwj5u.com,-1690874207037843585,http://0NpHeaX.com,Research39,Course18,ClericalStaff8,UndergraduateStudent180
UnofficialPublication23,http://c3x7ZATFpPx7t9.com,8817902552926362435,http://Fng78A2neH7.com,Research155,Specification25,GraduateStudent25,Dean8
UnofficialPublication24,http://p9DF8dGq8Lkm.com,-2615479561613480955,http://46VgI.com,Research121,Publication147,Dean5,Program17
UnofficialPublication25,http://gGZYucr.com,7117670525243537035,http://g5b74etFi8zddsE.com,Research161,FullProfessor7,ResearchAssistant10,Faculty10
UnofficialPublication26,http://NZra3S2hV0.com,-4133684390451854758,http://L8oYIUXKfAJ.com,Research66,ResearchGroup12,Student464,VisitingProfessor13
UnofficialPublication27,http://gfoi7wZUbQouc.com,-1440044957404152259,http://pZRebuIeiLxbgER.com,Research169,ResearchGroup14,Dean6,Person492
UnofficialPublication28,http://EvKRGT.com,751221600593239147,http://ZCHXK.com,Research115,ResearchGroup10,Dean12,Article46
UnofficialPublication29,http://k8kRzCSZ19gSgcw.com,7690373393862176138,http://iWdvEv9fN.com,Research117,Dean11,Director12,Student23
UnofficialPublication30,http://WcxK19V7.com,-7679915982411079925,http://uAUvOvzJEnczZU.com,Research135,Book14,AdministrativeStaff26,Work89
UnofficialPublication31,http://Nbir9dhJsU.com,1503855537449445474,http://VdNbaurBt25ttvb.com,Research99,Student241,TeachingAssistant17,Student455
UnofficialPublication32,http://kWka7pauP.com,6787768153873233500,http://QdeYrc5O.com,Research192,ResearchAssistant58,AssistantProfessor18,Employee31
UnofficialPublication33,http://ma5Ac6d9jd.com,6461202644200003073,http://Qba9jclD.com,Research92,SystemsStaff9,SystemsStaff29,Work71
UnofficialPublication34,http://Cv0nCddCuloKLM.com,7840089951314682631,http://jioaehdIq.com,Research182,Program15,SystemsStaff1,Work62
UnofficialPublication35,http://JlSSAXwvhQO5Ykk.com,8733028321132775434,http://gNieBPGFB4CLbw.com,Research148,GraduateCourse26,Chair14,ConferencePaper206
UnofficialPublication36,http://jM0btFDrYae3.com,-240131917966683499,http://JLYOb1NGLAa.com,Research36,Director6,Employee4,UndergraduateStudent57
UnofficialPublication37,http://MGlIdXRb.com,8899505929493819247,http://agW3Z6.com,Research41,ClericalStaff15,UndergraduateStudent169,AssistantProfessor21
UnofficialPublication38,http://axvhxMcuCIntZb.com,-8284503209206926489,http://FMPME.com,Research11,College6,GraduateStudent255,Research68
UnofficialPublication39,http://aeNHhnJvhl.com,8979548083245956765,http://DOlMFWZU0aqFeP.com,Research129,PostDoc4,AdministrativeStaff27,Program11
UnofficialPublication40,http://MYcIrb7nadRYc.com,5209899702290362645,http://CniVe8gkm5WaF.com,Research68,Research192,Student337,UndergraduateStudent141
UnofficialPublication41,http://p8WdRW0A72MiAzG.com,4617795211720953880,http://ZjalAJ.com,Research189,Program20,Lecturer23,ResearchGroup2
UnofficialPublication42,http://mY2pYcRvqHLc8.com,5207100214161384124,http://YA4pxKYgK.com,Research65,VisitingProfessor7,AdministrativeStaff2,Professor3
UnofficialPublication43,http://eYKPbhifTwFdT.com,-2190698189266078488,http://DSE7SfscT.com,Research12,GraduateCourse14,VisitingProfessor4,UndergraduateStudent6
UnofficialPublication44,http://aOtsQc8wYtZ.com,-8144213587450552678,http://gtVROmg8hS.com,Research119,GraduateCourse14,AssistantProfessor7,Book30
UnofficialPublication45,http://JqEptU6hF.com,6985049144891721572,http://u8mlLoPlg.com,Research66,Employee55,VisitingProfessor1,Work66
